TimeUTC,P1,P2,P3,P4,P5,P6,P7,P8,P9,E1,E2,E3,E4,E5,E6,E7,DT,PA
2023-03-12 08:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,52.7,0.0,0.0,0.0,0.313,0.0,0.0,40.65354192812696
2023-03-12 08:44:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,15.2,0.0,2.09,0.627,0.264,0.0,40.98476803563514
2023-03-12 08:44:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17705901165344
2023-03-12 08:45:12,0.0,7.13,1.97,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,0.0,0.313,0.0,0.0,41.90397941567765
2023-03-12 08:45:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,15.2,0.0,0.0,0.0,0.0879,0.0,41.826828670574336
2023-03-12 08:46:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,167.0,17.6,7.58,7.92,0.0,0.0,0.0,0.0,44.00017161302026
2023-03-12 08:46:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,2.09,0.313,0.0,0.0,43.537913345593005
2023-03-12 08:46:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,0.0,0.0,0.0,0.313,0.0,0.0,43.82052052241787
2023-03-12 08:47:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,42.60961984887627
2023-03-12 08:47:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0879,0.0,43.671976990216415
2023-03-12 08:48:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,4.19,0.0,0.0,0.0,45.5887568782899
2023-03-12 08:48:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.313,0.0,0.0,45.47356492911566
2023-03-12 08:48:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.20388681964041
2023-03-12 08:49:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.98221823884222
2023-03-12 08:49:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,2.09,0.313,0.0,0.0,46.41991618009388
2023-03-12 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,0.0,0.0,0.0,2.09,0.94,0.0,0.0,46.777339901677855
2023-03-12 08:50:24,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,35.2,0.0,7.92,0.0,0.0,0.0,0.0,46.62023566421811
2023-03-12 08:50:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,7.92,2.09,0.0,0.0,0.0,45.436711161899886
2023-03-12 08:51:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,2.09,1.25,0.0,0.0,46.57166749426196
2023-03-12 08:51:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,112.0,0.0,7.58,7.92,0.0,0.313,0.0,0.0,46.78602933235396
2023-03-12 08:52:00,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,7.92,0.0,0.0,0.0,0.0,46.70245541706302
2023-03-12 08:52:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,2.09,0.313,0.0879,0.0,44.751695295314136
2023-03-12 08:52:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.627,0.0,0.0,43.13730190776184
2023-03-12 08:53:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0,0.0,43.44238359873989
2023-03-12 08:53:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,2.09,0.313,0.0,0.0,44.488027059136165
2023-03-12 08:54:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,80.28268876688817
2023-03-12 08:54:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,59.3042191830701
2023-03-12 08:54:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.0,0.0879,0.0,56.05553135703831
2023-03-12 08:55:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,78.51213861069793
2023-03-12 08:55:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.627,0.0,0.0,98.14790486000072
2023-03-12 08:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,99.92206909540182
2023-03-12 08:56:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,93.7066105095752
2023-03-12 08:56:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.313,0.0,0.0,93.9831813901506
2023-03-12 08:57:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,97.16275767404328
2023-03-12 08:57:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.13613189724644
2023-03-12 08:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.313,0.0,0.0,101.53758016507425
2023-03-12 08:58:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.39998405878208
2023-03-12 08:58:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,100.69955801292518
2023-03-12 08:59:12,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.313,0.0,0.0,100.13721604721476
2023-03-12 08:59:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,95.39650886977772
2023-03-12 09:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.07726198521864
2023-03-12 09:00:24,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,84.4849320197201
2023-03-12 09:00:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,17.6,7.58,0.0,0.0,0.313,0.0879,0.0,59.02544272211986
2023-03-12 09:01:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,52.7,7.58,0.0,0.0,0.0,0.176,0.0,70.40001800924942
2023-03-12 09:01:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.313,0.0,0.0,75.00542755918285
2023-03-12 09:02:00,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,167.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,92.5710963349872
2023-03-12 09:02:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,96.81039963944728
2023-03-12 09:02:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.66012226821624
2023-03-12 09:03:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,7.92,0.0,0.313,0.0879,0.0,99.49127369546972
2023-03-12 09:03:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0879,0.0,87.80999579582209
2023-03-12 09:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0879,0.0,84.28379338878723
2023-03-12 09:04:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,80.61855065300277
2023-03-12 09:04:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,0.0,0.0,0.0,0.627,0.0879,0.0,94.62021830324817
2023-03-12 09:05:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,7.58,0.0,2.09,0.0,0.0,0.0,108.38555553502374
2023-03-12 09:05:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,15.2,7.92,0.0,0.0,0.264,0.0,104.47209908695568
2023-03-12 09:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,107.81457703026976
2023-03-12 09:06:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,95.51190377306077
2023-03-12 09:06:48,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,7.58,0.0,0.0,0.0,0.0879,0.0,97.45528334446853
2023-03-12 09:07:12,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,95.66021901985174
2023-03-12 09:07:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,7.58,0.0,0.0,0.313,0.0,0.0,94.83339114803204
2023-03-12 09:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.313,0.0879,0.0,90.90613313465715
2023-03-12 09:08:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76302912555728
2023-03-12 09:08:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,0.0,0.313,0.0,0.0,79.04007735168058
2023-03-12 09:09:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,7.92,2.09,0.0,0.0879,0.0,79.87402964525036
2023-03-12 09:09:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,35.2,0.0,0.0,0.0,0.627,0.0,0.0,80.47664303458832
2023-03-12 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0879,0.0,86.56980896169398
2023-03-12 09:10:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.97232051856471
2023-03-12 09:10:48,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,112.0,35.2,0.0,0.0,0.0,0.0,0.0879,0.0,89.99501611801126
2023-03-12 09:11:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.97040683656829
2023-03-12 09:11:36,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.313,0.0,0.0,87.30908723933089
2023-03-12 09:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,101.32211442343936
2023-03-12 09:12:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,17.6,7.58,0.0,0.0,0.0,0.0,0.0,86.91167289721058
2023-03-12 09:12:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,7.92,0.0,0.313,0.0,0.0,88.91019227669516
2023-03-12 09:13:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.627,0.0,0.0,73.61463721324522
2023-03-12 09:13:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,15.8,0.0,0.627,0.0879,0.0,71.20555910487042
2023-03-12 09:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,77.65651435730875
2023-03-12 09:14:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.10926521544822
2023-03-12 09:14:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,74.65105504328149
2023-03-12 09:15:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.313,0.0,0.0,81.4374788190847
2023-03-12 09:15:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,0.0,0.627,0.0,0.0,82.63215896350489
2023-03-12 09:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.90315853826316
2023-03-12 09:16:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,86.72478590098113
2023-03-12 09:16:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,35.2,0.0,0.0,0.0,0.94,0.0,0.0,81.18723610458882
2023-03-12 09:17:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,83.05012080151518
2023-03-12 09:17:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.71883727151688
2023-03-12 09:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,94.89464426501536
2023-03-12 09:18:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,95.27503914595154
2023-03-12 09:18:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.313,0.0,0.0,106.07710070725231
2023-03-12 09:19:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.0,0.0,0.0,118.58857956709448
2023-03-12 09:19:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,2.09,0.627,0.0879,0.0,115.32736695614084
2023-03-12 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0879,0.0,104.19187871895213
2023-03-12 09:20:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,7.58,0.0,2.09,0.627,0.0879,0.0,103.54260725209842
2023-03-12 09:20:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.19468887758454
2023-03-12 09:21:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.313,0.0,0.0,105.21706438271023
2023-03-12 09:21:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,2.09,0.94,0.0879,0.0,71.86174019047888
2023-03-12 09:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,80.21993960032826
2023-03-12 09:22:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.627,0.0,0.0,76.3676456199194
2023-03-12 09:22:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.69425186329372
2023-03-12 09:23:12,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,15.2,0.0,2.09,0.0,0.176,0.0,81.63628249119618
2023-03-12 09:23:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8484509568872
2023-03-12 09:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.313,0.176,0.0,78.89298986998348
2023-03-12 09:24:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,75.61485095939254
2023-03-12 09:24:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.60103161664401
2023-03-12 09:25:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,15.2,0.0,2.09,0.0,0.0,0.0,68.21907681277115
2023-03-12 09:25:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00528798803099
2023-03-12 09:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0,0.0,73.17931921794779
2023-03-12 09:26:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,17.6,0.0,0.0,0.0,0.313,0.0,0.0,71.87034310784439
2023-03-12 09:26:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,17.6,0.0,0.0,2.09,0.0,0.0,0.0,86.72654343354378
2023-03-12 09:27:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,88.75767721640422
2023-03-12 09:27:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.01231456913571
2023-03-12 09:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,7.58,0.0,0.0,0.313,0.0,0.0,85.9502588196457
2023-03-12 09:28:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,35.2,0.0,0.0,0.0,0.313,0.0,0.0,92.87388991582236
2023-03-12 09:28:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,88.67547478409745
2023-03-12 09:29:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,52.7,0.0,0.0,4.19,0.0,0.0,0.0,86.70855182286851
2023-03-12 09:29:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,86.2628729231264
2023-03-12 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,17.6,7.58,0.0,2.09,0.0,0.0,0.0,89.6512042548478
2023-03-12 09:30:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.313,0.0879,0.0,98.7822380340209
2023-03-12 09:30:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,96.45699337383822
2023-03-12 09:31:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,7.92,0.0,0.0,0.0879,0.0,95.57622204464488
2023-03-12 09:31:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,7.92,0.0,0.0,0.0,0.0,96.88978277894144
2023-03-12 09:32:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,2.09,0.0,0.0,0.0,92.91409955837884
2023-03-12 09:32:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,86.30937972048271
2023-03-12 09:32:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,89.43951673790802
2023-03-12 09:33:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,0.0,7.58,0.0,2.09,0.0,0.0,0.0,88.45688168158648
2023-03-12 09:33:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.627,0.0,0.0,82.41599632644656
2023-03-12 09:34:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.89394939591735
2023-03-12 09:34:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,74.66985244983925
2023-03-12 09:34:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,0.0,15.8,0.0,0.0,0.0,0.0,72.76099734594233
2023-03-12 09:35:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,69.53040240498473
2023-03-12 09:35:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,15.2,0.0,2.09,0.0,0.0,0.0,71.20315556404272
2023-03-12 09:36:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,59.65786728282063
2023-03-12 09:36:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,0.0,7.92,0.0,0.94,0.0879,0.0,64.62637886624744
2023-03-12 09:36:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,0.0,0.0,0.0,0.313,0.0,0.0,64.65394849086563
2023-03-12 09:37:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,61.0901073513155
2023-03-12 09:37:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,7.92,0.0,0.313,0.0,0.0,66.26657511400023
2023-03-12 09:38:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0879,0.0,48.39782149589982
2023-03-12 09:38:24,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,70.3,7.58,0.0,0.0,0.0,0.0,0.0,72.40770443916976
2023-03-12 09:38:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.627,0.0,0.0,86.36691324243525
2023-03-12 09:39:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,0.0,0.0,0.0879,0.0,84.90950805806649
2023-03-12 09:39:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,35.2,7.58,0.0,0.0,0.0,0.0,0.0,85.46080041107359
2023-03-12 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,87.0542175812663
2023-03-12 09:40:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,89.55226739554696
2023-03-12 09:40:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,7.58,7.92,0.0,0.0,0.0,0.0,87.63330447604413
2023-03-12 09:41:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0879,0.0,84.24443618984128
2023-03-12 09:41:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,0.0,7.92,2.09,0.0,0.0,0.0,90.33885680995468
2023-03-12 09:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.313,0.0,0.0,50.3078468345308
2023-03-12 09:42:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,72.79491167499715
2023-03-12 09:42:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,78.80620455604843
2023-03-12 09:43:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,78.53614884196465
2023-03-12 09:43:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,87.02289651228809
2023-03-12 09:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,89.24144280252902
2023-03-12 09:44:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.34540470785085
2023-03-12 09:44:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,75.82033927484538
2023-03-12 09:45:12,12.2,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.94,0.0,0.0,75.64207989445975
2023-03-12 09:45:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,33.74551850514235
2023-03-12 09:46:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,52.7,0.0,7.92,0.0,0.0,0.0,0.0,47.370727003648256
